id,sheet_tier,sheet_score,title,in_coverage_json,has_deep_report_file,gemini_mention_count,gemini_named
1207.0144,Low,0,Mining Statistically Significant Substrings using the Chi-Square Statistic,Y,N,0,N
0908.3241,Low,0,Statistical Properties of Height of Japanese Schoolchildren,Y,N,0,N
astro-ph/0408498,Low,0,Effects of Thermal Fluctuations in the SPOrt Experiment,Y,N,0,N
2602.18246,Low,-1,Graph Colouring: A Visual Tour,Y,N,0,N
2506.11934,Low,-1,Temporal Dynamics of Emotions in Italian Online Soccer Fandoms,Y,N,0,N
2406.00437,Low,-1,Structural and Algorithmic Results for Stable Cycles and Partitions in the Roommates Problem,Y,N,0,N
2402.17459,Low,-1,PureLottery: Fair and Bias-Resistant Leader Election with a Novel Single-Elimination Tournament Algorithm,Y,N,0,N
2401.02919,Low,-1,Optimal strategy for trail running with nutrition and fatigue factors,Y,N,0,N
2503.15225,Low,-1,Reproducing Human Individual Motor Signatures: A Data-Driven Approach for Repetitive Motion,Y,N,0,N
2501.14439,Low,-1,Optimizing Human Pose Estimation Through Focused Human and Joint Regions,Y,N,0,N
2412.06794,Low,-1,Understanding the Impact of News Articles on the Movement of Market Index: A Case on Nifty 50,Y,N,0,N
2412.05460,Low,-1,CigTime: Corrective Instruction Generation Through Inverse Motion Editing,Y,N,0,N
2410.19769,Low,-1,Real-time Monitoring of Lower Limb Movement Resistance Based on Deep Learning,Y,N,0,N
2403.12406,Low,-1,Offline Imitation of Badminton Player Behavior via Experiential Contexts and Brownian Motion,Y,N,0,N
2402.08742,Low,-1,Unveiling Hidden Energy Anomalies: Harnessing Deep Learning to Optimize Energy Management in Sports Facilities,Y,N,0,N
2311.12829,Low,-1,Intelligent Knee Sleeves: A Real-time Multimodal Dataset for 3D Lower Body Motion Estimation Using Smart Textile,Y,N,0,N
2311.05956,Low,-1,ID Embedding as Subtle Features of Content and Structure for Multimodal Recommendation,Y,N,0,N
2608.25126,Low,-1,Multimodal Injury Risk Prediction in Tennis,Y,N,0,N
2607.10121,Low,-1,OFFER (One-Figure-Facilitates-Every-Relationship) for Trigonometric Functions,Y,N,0,N
2607.00190,Low,-1,Play Like Champions: Counterfactual Feedback Generation in Latent Space,Y,N,0,N
2606.23291,Low,-1,URecJPQ: Memory-efficient Multimodal Recommendation Models through RecJPQ in Large-Scale Scenarios,Y,N,0,N
2604.20861,Low,-1,Deep Interest Mining for Intent-Enriched Semantic IDs in Multimodal Generative Recommendation,Y,N,0,N
2608.07513,Low,-1,Democratizing Ski Safety: Real-Time Turn Segmentation with Smartphone IMU and Causal LSTM Networks,Y,N,0,N
2606.25620,Low,-1,1000 Rallies: An Event-Camera Dataset and Real-Time Learned Ball-State Estimation for Robotic Table Tennis,Y,N,0,N
2603.17471,Low,-1,A spatio-temporal graph-based model for team sports analysis,Y,N,0,N
2602.12206,Low,-1,Making the complete OpenAIRE citation graph easily accessible through compact data representation,Y,N,0,N
2512.16968,Low,-1,"Fairness, Travel, and Market Potential: An Optimization Framework for NBA Expansion",Y,N,0,N
2510.23216,Low,-1,Human-Like Goalkeeping in a Realistic Football Simulation: a Sample-Efficient Reinforcement Learning Approach,Y,N,0,N
2509.21673,Low,-1,SlotFM: A Motion Foundation Model with Slot Attention for Diverse Downstream Tasks,Y,N,0,N
2505.20987,Low,-1,LifeIR at the NTCIR-18 Lifelog-6 Task,Y,N,0,N
2504.10035,Low,-1,TT3D: Table Tennis 3D Reconstruction,Y,N,0,N
2503.05785,Low,-1,Artificial Intelligence in Sports: Insights from a Quantitative Survey among Sports Students in Germany,Y,N,0,N
2501.01779,Low,-1,From Occasional to Steady: Habit Formation Insights From a Comprehensive Fitness Study,Y,N,0,N
2411.04501,Low,-1,Pose2Trajectory: Using Transformers on Body Pose to Predict Tennis Player's Trajectory,Y,N,0,N
2410.20508,Low,-1,Referring Human Pose and Mask Estimation in the Wild,Y,N,0,N
2408.11836,Low,-1,Analysis of Unstructured High-Density Crowded Scenes for Crowd Monitoring,Y,N,0,N
2405.13999,Low,-1,Computer-Vision-Enabled Worker Video Analysis for Motion Amount Quantification,Y,N,0,N
2311.12300,Low,-1,Challenges in Video-Based Infant Action Recognition: A Critical Examination of the State of the Art,Y,N,0,N
2309.06802,Low,-1,Dynamic NeRFs for Soccer Scenes,Y,N,0,N
2308.12199,Low,-1,Towards Real-Time Analysis of Broadcast Badminton Videos,Y,N,0,N
2306.14492,Low,-1,A Badminton Recognition and Tracking System Based on Context Multi-feature Fusion,Y,N,0,N
2304.05088,Low,-1,WEAR: An Outdoor Sports Dataset for Wearable and Egocentric Activity Recognition,Y,N,0,N
2302.00123,Low,-1,Design and Implementation of A Soccer Ball Detection System with Multiple Cameras,Y,N,0,N
2211.07832,Low,-1,The Ball is in Our Court: Conducting Visualization Research with Sports Experts,Y,N,0,N
2209.00838,Low,-1,Needs and Challenges of Personal Data Visualisations in Mobile Health Apps: User Survey,Y,N,0,N
2208.01100,Low,-1,Dyadic Movement Synchrony Estimation Under Privacy-preserving Conditions,Y,N,0,N
2207.00585,Low,-1,Predicting Ulnar Collateral Ligament Injury in Rookie Major League Baseball Pitchers,Y,N,0,N
2206.07930,Low,-1,Use of Kernel Density Estimation to understand the spatial trends of attacking possessions in rugby league,Y,N,0,N
2205.13220,Low,-1,DGSVis: Visual Analysis of Hierarchical Snapshots in Dynamic Graph,Y,N,0,N
2203.06933,Low,-1,Soccer: a quantitative analysis of team resilience and the miracle of Bern,Y,N,0,N
2112.12478,Low,-1,Hierarchical Multi-Building And Multi-Floor Indoor Localization Based On Recurrent Neural Networks,Y,N,0,N
2110.01442,Low,-1,A review of Generative Adversarial Networks (GANs) and its applications in a wide variety of disciplines,Y,N,0,N
2105.01468,Low,-1,Sentiment and Emotion Classification of Epidemic Related Bilingual data from Social Media,Y,N,0,N
2104.10068,Low,-1,Contrastive Learning for Sports Video: Unsupervised Player Classification,Y,N,0,N
2101.03541,Low,-1,Heatmap-based Object Detection and Tracking with a Fully Convolutional Neural Network,Y,N,0,N
2012.09686,Low,-1,Hate Speech detection in the Bengali language: A dataset and its baseline evaluation,Y,N,0,N
2010.15677,Low,-1,A statistical model to assess risk for supporting SARS-CoV-2 quarantine decisions,Y,N,0,N
2008.02596,Low,-1,Image Generation for Efficient Neural Network Training in Autonomous Drone Racing,Y,N,0,N
2007.11678,Low,-1,Contact and Human Dynamics from Monocular Video,Y,N,0,N
2006.03700,Low,-1,Leadership emergence in walking groups,Y,N,0,N
2005.11494,Low,-1,From Witch's Shot to Music Making Bones -- Resources for Medical Laymen to Technical Language and Vice Versa,Y,N,0,N
2004.09927,Low,-1,TTNet: Real-time temporal and spatial video analysis of table tennis,Y,N,0,N
2004.07544,Low,-1,Multimodal and multiview distillation for real-time player detection on a football field,Y,N,0,N
1907.06014,Low,-1,A Cost Effective Solution for Road Crack Inspection using Cameras and Deep Neural Networks,Y,N,0,N
1907.03698,Low,-1,TrackNet: A Deep Learning Network for Tracking High-speed and Tiny Objects in Sports Applications,Y,N,0,N
1805.05456,Low,-1,Wearable Audio and IMU Based Shot Detection in Racquet Sports,Y,N,0,N
1803.09689,Low,-1,Flow From Motion: A Deep Learning Approach,Y,N,0,N
1610.08342,Low,-1,Analysis of Tourism Dynamics and Special Events through Mobile Phone Metadata,Y,N,0,N
1610.05566,Low,-1,Edge Based Grid Super-Imposition for Crowd Emotion Recognition,Y,N,0,N
1602.05622,Low,-1,Compact Flow Diagrams for State Sequences,Y,N,0,N
1211.6005,Low,-1,Records in stochastic processes -- Theory and applications,Y,N,0,N
1204.0752,Low,-1,Persistence and Uncertainty in the Academic Career,Y,N,0,N
1102.5225,Low,-1,Let Us Dance Just a Little Bit More --- On the Information Capacity of the Human Motor System,Y,N,0,N
1004.1051,Low,-1,Match Analysis an undervalued coaching tool,Y,N,0,N
0912.2302,Low,-1,Synthesis of supervised classification algorithm using intelligent and statistical tools,Y,N,0,N
0811.3659,Low,-1,"Computational Biomechanics, Stochastic Motion and Team Sports",Y,N,0,N
astro-ph/0302276,Low,-1,An iterative destriping technique for diffuse background polarization data,Y,N,0,N
astro-ph/0209505,Low,-1,Cosmic opacity to CMB photons and polarization measurements,Y,N,0,N
2607.06020,Low,-2,Stochastic generator of trajectories from record data: application to glacier fluctuations,Y,N,0,N
2603.13934,Low,-2,Iterative Semantic Reasoning from Individual to Group Interests for Generative Recommendation with LLMs,Y,N,0,N
2503.17646,Low,-2,Leveraging Audio Representations for Vibration-Based Crowd Monitoring in Stadiums,Y,N,0,N
2502.02943,Low,-2,Behavioral Homophily in Social Media via Inverse Reinforcement Learning: A Reddit Case Study,Y,N,0,N
2412.16892,Low,-2,An Interaction Design Toolkit for Physical Task Guidance with Artificial Intelligence and Mixed Reality,Y,N,0,N
2311.12419,Low,-2,Board-to-Board: Evaluating Moonboard Grade Prediction Generalization,Y,N,0,N
2608.07932,Low,-2,SportsGrounder: Proposal-Aided Interleaved Grounding for Dense Sports Video Reasoning,Y,N,0,N
2605.16405,Low,-2,Concepts Worth Having: Refining VLM-Guided Concept Bottleneck Models with Minimal Annotations,Y,N,0,N
2604.15353,Low,-2,A Methodology to Rank Importance of Frequencies and Channels in Electromyography Data with Decision Tree Classifiers,Y,N,0,N
2306.03086,Low,-2,Dismantling Hate: Understanding Hate Speech Trends Against NBA Athletes,Y,N,0,N
2608.17060,Low,-2,CAS-FD: Contact-Aware Temporal Sampling for Single-View Foul vs Dive Recognition,Y,N,0,N
2602.03157,Low,-2,Human-in-the-loop Adaptation in Group Activity Feature Learning for Team Sports Video Retrieval,Y,N,0,N
2512.19327,Low,-2,Extended OpenTT Games Dataset: A table tennis dataset for fine-grained shot type and point outcome,Y,N,0,N
2511.14186,Low,-2,Few-Shot Precise Event Spotting via Unified Multi-Entity Graph and Distillation,Y,N,0,N
2509.20168,Low,-2,Probing Gender Bias in Multilingual LLMs: A Case Study of Stereotypes in Persian,Y,N,0,N
2507.23215,Low,-2,Silent Impact: Tracking Tennis Shots from the Passive Arm,Y,N,0,N
2410.11040,Low,-2,Comparing Step Counting Algorithms for High-Resolution Wrist Accelerometry Data in NHANES 2011-2014,Y,N,0,N
2409.07695,Low,-2,Situated Visualization in Motion for Swimming,Y,N,0,N
2403.19501,Low,-2,RELI11D: A Comprehensive Multimodal Human Motion Dataset and Method,Y,N,0,N
2309.03395,Low,-2,The Quiet Eye Phenomenon in Minimally Invasive Surgery,Y,N,0,N
2304.14499,Low,-2,Human activity recognition using deep learning approaches and single frame cnn and convolutional lstm,Y,N,0,N
2208.05641,Low,-2,Towards Automated Key-Point Detection in Images with Partial Pool View,Y,N,0,N
2204.06859,Low,-2,Semi-Supervised Training to Improve Player and Ball Detection in Soccer,Y,N,0,N
2111.05333,Low,-2,Classifying Human Activities with Inertial Sensors: A Machine Learning Approach,Y,N,0,N
2106.00002,Low,-2,Analysis and classification of main risk factors causing stroke in Shanxi Province,Y,N,0,N
2012.14192,Low,-2,Estimation of the effective reproduction number for SARS-CoV-2 infection during the first epidemic wave in the metropoli,Y,N,0,N
2011.03794,Low,-2,Deep Learning Analysis and Age Prediction from Shoeprints,Y,N,0,N
2008.02870,Low,-2,NewsTweet: A Dataset of Social Media Embedding in Online Journalism,Y,N,0,N
2004.10142,Low,-2,Do Sports and Politics Mix? Cross-Analysis of Fan Bases of Major League Sports and Presidential Candidates,Y,N,0,N
2002.06885,Low,-2,What is Trending on Wikipedia? Capturing Trends and Language Biases Across Wikipedia Editions,Y,N,0,N
2001.07944,Low,-2,augKlimb: Interactive Data-Led Augmentation of Bouldering Training,Y,N,0,N
1909.09369,Low,-2,FACE: Feasible and Actionable Counterfactual Explanations,Y,N,0,N
1908.04390,Low,-2,Difficulty Classification of Mountainbike Downhill Trails utilizing Deep Neural Networks,Y,N,0,N
1907.12888,Low,-2,CoachAI: A Project for Microscopic Badminton Match Data Collection and Tactical Analysis,Y,N,0,N
1812.04453,Low,-2,Urban scaling of football followership on Twitter,Y,N,0,N
1802.06807,Low,-2,On the Complexity of Opinions and Online Discussions,Y,N,0,N
1802.00967,Low,-2,Which Football Player Bears Most Resemblance to Messi? A Statistical Analysis,Y,N,0,N
1705.06709,Low,-2,Learning Spatiotemporal Features for Infrared Action Recognition with 3D CNNs,Y,N,0,N
1705.01759,Low,-2,Deep 360 Pilot: Learning a Deep Agent for Piloting through 360 Sports Video,Y,N,0,N
1609.00162,Low,-2,Transferring Object-Scene Convolutional Neural Networks for Event Recognition in Still Images,Y,N,0,N
1204.6321,Low,-2,Efficient Video Indexing on the Web: A System that Leverages User Interactions with a Video Player,Y,N,0,N
astro-ph/9710012,Low,-2,Correlation Functions of CMB Anisotropy and Polarization,Y,N,0,N
2505.03291,Low,-3,Simultaneous All-Pay Auctions with Budget Constraints,Y,N,0,N
2505.04713,Low,-3,Comparison of Visual Trackers for Biomechanical Analysis of Running,Y,N,0,N
2503.00458,Low,-3,Using Machine Learning for move sequence visualization and generation in climbing,Y,N,0,N
2501.03674,Low,-3,Action Quality Assessment via Hierarchical Pose-guided Multi-stage Contrastive Regression,Y,N,0,N
2411.16168,Low,-3,Performance Benchmarking of Psychomotor Skills Using Wearable Devices: An Application in Sport,Y,N,0,N
2411.11658,Low,-3,Introducing IHARDS-CNN: A Cutting-Edge Deep Learning Method for Human Activity Recognition Using Wearable Sensors,Y,N,0,N
2409.07569,Low,-3,"A Comprehensive Survey on Inverse Constrained Reinforcement Learning: Definitions, Progress and Challenges",Y,N,0,N
2404.19383,Low,-3,Cross-Block Fine-Grained Semantic Cascade for Skeleton-Based Sports Action Recognition,Y,N,0,N
2404.06243,Low,-3,ActNetFormer: Transformer-ResNet Hybrid Method for Semi-Supervised Action Recognition in Videos,Y,N,0,N
2402.12790,Low,-3,From Movements to Metrics: Evaluating Explainable AI Methods in Skeleton-Based Human Activity Recognition,Y,N,0,N
2401.01003,Low,-3,Rink-Agnostic Hockey Rink Registration,Y,N,0,N
2311.17351,Low,-3,Exploring Large Language Models for Human Mobility Prediction under Public Events,Y,N,0,N
2311.15648,Low,-3,Reinforcement Learning from Diffusion Feedback: Q* for Image Search,Y,N,0,N
2310.13698,Low,-3,Ego-perspective enhanced fitness training experience of AR Try to Move game,Y,N,0,N
2310.13039,Low,-3,"Human Pose-based Estimation, Tracking and Action Recognition with Deep Learning: A Survey",Y,N,0,N
2607.02269,Low,-3,AnyGroundBench: A Specialized-Domain Benchmark for Video Grounding in Vision-Language Models,Y,N,0,N
2606.30449,Low,-3,"Internal-State Probes Read the Situation, Not the Action: Three Negative Results for Pre-Action Misalignment Monitoring",Y,N,0,N
2606.09842,Low,-3,Integrated Real-Time Motion Tracking and AI Analysis for Athletic Performance Optimization,Y,N,0,N
2605.23355,Low,-3,Decoupling Spatio-Temporal Adapter for Fine-Grained Badminton Action Localization,Y,N,0,N
2604.17065,Low,-3,BasketHAR: A Multimodal Dataset for Human Activity Recognition and Sport Analysis in Basketball Training Scenarios,Y,N,0,N
2210.14970,Low,-3,Identifying Crisis Response Communities in Online Social Networks for Compound Disasters: The Case of Hurricane Laura an,Y,N,0,N
2608.04589,Low,-3,The First EgoCross Challenge at EgoVis 2026: Cross-Domain Egocentric Video Question Answering,Y,N,0,N
2607.02290,Low,-3,DisciplineGen-1M: A Large-Scale Dataset for Multidisciplinary Visual Generation and Editing,Y,N,0,N
2606.18805,Low,-3,Emotional Driving: Reference-Dependent Emotions and Risky Driving Behavior After Sporting Events,Y,N,0,N
2606.14631,Low,-3,SED: Lightweight Saliency Prediction for Event-based Data via Distillation,Y,N,0,N
2605.12437,Low,-3,3D Gaussian Splatting for Efficient Retrospective Dynamic Scene Novel View Synthesis with a Standardized Benchmark,Y,N,0,N
2604.24415,Low,-3,Phase-Separated Complex Hilbert PCA on Markerless 3D Pose Estimation Data,Y,N,0,N
2604.20285,Low,-3,Time-dependent Structural Equation Modeling of Fans' Football Fever Using Activity Tracking Data During the 2025 DFB Cup,Y,N,0,N
2604.14445,Low,-3,Parallel R-tree-based Spatial Query Processing on a Commercial Processing-in-Memory System,Y,N,0,N
2603.25135,Low,-3,EgoXtreme: A Dataset for Robust Object Pose Estimation in Egocentric Views under Extreme Conditions,Y,N,0,N
2601.20661,Low,-3,ProSkill: Segment-Level Skill Assessment in Procedural Videos,Y,N,0,N
2601.04369,Low,-3,Generalization to Political Beliefs from Fine-Tuning on Sports Team Preferences,Y,N,0,N
2601.02011,Low,-3,Cyclists Cardiac Conundrum,Y,N,0,N
2512.16961,Low,-3,New Theoretical Insights and Algorithmic Solutions for Reconstructing Score Sequences from Tournament Score Sets,Y,N,0,N
2512.02651,Low,-3,Real-Time Multimodal Data Collection Using Smartwatches and Its Visualization in Education,Y,N,0,N
2511.03880,Low,-3,Evaluating Machine Translation Datasets for Low-Web Data Languages: A Gendered Lens,Y,N,0,N
2510.22491,Low,-3,LAMP: Data-Efficient Linear Affine Weight-Space Models for Parameter-Controlled 3D Shape Generation and Extrapolation,Y,N,0,N
2510.12749,Low,-3,"SPORTS: Simultaneous Panoptic Odometry, Rendering, Tracking and Segmentation for Urban Scenes Understanding",Y,N,0,N
2509.11698,Low,-3,CoachMe: Decoding Sport Elements with a Reference-Based Coaching Instruction Generation Model,Y,N,0,N
2509.10729,Low,-3,Using LLMs for Late Multimodal Sensor Fusion for Activity Recognition,Y,N,0,N
2509.09569,Low,-3,Measuring football fever through wearable technology: A case study on the German cup final,Y,N,0,N
2504.15746,Low,-3,Enhancing Tennis Training with Real-Time Swing Data Visualisation in Immersive Virtual Reality,Y,N,0,N
2503.09305,Low,-3,Stellar Parameters for over Fifty Million Stars from SMSS DR4 and Gaia DR3,Y,N,0,N
2501.12501,Low,-3,A Domain Adaptation Framework for Speech Recognition Systems with Only Synthetic data,Y,N,0,N
2412.18204,Low,-3,BoxMAC -- A Boxing Dataset for Multi-label Action Classification,Y,N,0,N
2404.08504,Low,-3,3D Human Scan With A Moving Event Camera,Y,N,0,N
2404.03097,Low,-3,SalFoM: Dynamic Saliency Prediction with Video Foundation Models,Y,N,0,N
2401.17185,Low,-3,Multi-Camera Asynchronous Ball Localization and Trajectory Prediction with Factor Graphs and Human Poses,Y,N,0,N
2401.06940,Low,-3,In-plane Density Gradation of Shoe Midsoles for Optimized Cushioning Performance,Y,N,0,N
2308.02397,Low,-3,Design Space Exploration on Efficient and Accurate Human Pose Estimation from Sparse IMU-Sensing,Y,N,0,N
2307.14889,Low,-3,Weakly Supervised Multi-Modal 3D Human Body Pose Estimation for Autonomous Driving,Y,N,0,N
2307.00021,Low,-3,SAHAAYAK 2023 -- the Multi Domain Bilingual Parallel Corpus of Sanskrit to Hindi for Machine Translation,Y,N,0,N
2306.14490,Low,-3,TaiChi Action Capture and Performance Analysis with Multi-view RGB Cameras,Y,N,0,N
2304.09861,Low,-3,IoT-based Wearables: A comprehensive Survey,Y,N,0,N
2303.10906,Low,-3,The Economic Value of User Tracking for Publishers,Y,N,0,N
2303.03795,Low,-3,Sandpile Universality in Social Inequality: Gini and Kolkata Measures,Y,N,0,N
2212.12240,Low,-3,Practical Algorithms with Guaranteed Approximation Ratio for TTP with Maximum Tour Length Two,Y,N,0,N
2211.16506,Low,-3,Where did you tweet from? Inferring the origin locations of tweets based on contextual information,Y,N,0,N
2210.00507,Low,-3,Fast and Robust Video-Based Exercise Classification via Body Pose Tracking and Scalable Multivariate Time Series Classif,Y,N,0,N
2209.14836,Low,-3,Characterizing the Structure of Online Conversations Across Reddit,Y,N,0,N
2209.06999,Low,-3,Data Science Approach to predict the winning Fantasy Cricket Team Dream 11 Fantasy Sports,Y,N,0,N
2207.11361,Low,-3,Machine Learning Modeling to Evaluate the Value of Football Players,Y,N,0,N
2207.05133,Low,-3,Overview of the Shared Task on Fake News Detection in Urdu at FIRE 2021,Y,N,0,N
2206.11335,Low,-3,Video Analytics in Elite Soccer: A Distributed Computing Perspective,Y,N,0,N
2205.07185,Low,-3,Nonconvex L1/2-Regularized Nonlocal Self-similarity Denoiser for Compressive Sensing based CT Reconstruction,Y,N,0,N
2205.02977,Low,-3,IMU Based Deep Stride Length Estimation With Self-Supervised Learning,Y,N,0,N
2204.13992,Low,-3,A Validation Procedure for the Estimation of Reachable Regions in Football,Y,N,0,N
2204.03589,Low,-3,"Collecting, Classifying, Analyzing, and Using Real-World Elections",Y,N,0,N
2201.07370,Low,-3,RunnerDNA: Interpretable indicators and model to characterize human activity pattern and individual difference,Y,N,0,N
2112.03354,Low,-3,Labeling Out-of-View Objects in Immersive Analytics to Support Situated Visual Searching,Y,N,0,N
2111.11535,Low,-3,Ice hockey player identification via transformers and weakly supervised learning,Y,N,0,N
2111.01029,Low,-3,Render In-between: Motion Guided Video Synthesis for Action Interpolation,Y,N,0,N
2108.08362,Low,-3,STAR: Noisy Semi-Supervised Transfer Learning for Visual Classification,Y,N,0,N
2108.07138,Low,-3,A Longitudinal Analysis on Instagram Characteristics of Olympic Champions,Y,N,0,N
2010.14889,Low,-3,Object shape error modelling and simulation during early design stage by morphing Gaussian Random Fields,Y,N,0,N
2010.08485,Low,-3,A New Open-Access Platform for Measuring and Sharing mTBI Data,Y,N,0,N
2008.11672,Low,-3,DeepSOCIAL: Social Distancing Monitoring and Infection Risk Assessment in COVID-19 Pandemic,Y,N,0,N
2004.09776,Low,-3,Decoupling Video and Human Motion: Towards Practical Event Detection in Athlete Recordings,Y,N,0,N
2003.00943,Low,-3,Always Look on the Bright Side of the Field: Merging Pose and Contextual Data to Estimate Orientation of Soccer Players,Y,N,0,N
2002.03933,Low,-3,RePose: Learning Deep Kinematic Priors for Fast Human Pose Estimation,Y,N,0,N
2001.08010,Low,-3,ARAACOM: ARAbic Algerian Corpus for Opinion Mining,Y,N,0,N
1908.08919,Low,-3,In-bed Pressure-based Pose Estimation using Image Space Representation Learning,Y,N,0,N
1908.05750,Low,-3,DeepHuMS: Deep Human Motion Signature for 3D Skeletal Sequences,Y,N,0,N
1904.09062,Low,-3,Semi-Supervised First-Person Activity Recognition in Body-Worn Video,Y,N,0,N
1903.07221,Low,-3,Multidimensional ground reaction forces and moments from wearable sensor accelerations via deep learning,Y,N,0,N
1810.11087,Low,-3,Automated Camera-Based Estimation of Rehabilitation Criteria Following ACL Reconstruction,Y,N,0,N
1810.09249,Low,-3,Nonlinear methods to quantify Movement Variability in Human-Humanoid Interaction Activities,Y,N,0,N
1805.09601,Low,-3,Evaluating Non-Motorized Transport Popularity of Urban Roads by Sports GPS Tracks,Y,N,0,N
1804.00309,Low,-3,On Finding Stable and Efficient Solutions for the Team Formation Problem,Y,N,0,N
1712.09391,Low,-3,Mapping to Declarative Knowledge for Word Problem Solving,Y,N,0,N
1712.00130,Low,-3,Hint of a Universal Law for the Financial Gains of Competitive Sport Teams,Y,N,0,N
1709.07276,Low,-3,Speech Recognition Challenge in the Wild: Arabic MGB-3,Y,N,0,N
1705.04503,Low,-3,Analysing Human Mobility Patterns of Hiking Activities through Complex Network Theory,Y,N,0,N
1705.02928,Low,-3,Cross-label Suppression: A Discriminative and Fast Dictionary Learning with Group Regularization,Y,N,0,N
1701.06813,Low,-3,"Similarities between GSH, Hypoplasticity and KCR",Y,N,0,N
1612.03052,Low,-3,ActionFlowNet: Learning Motion Representation for Action Recognition,Y,N,0,N
1611.09158,Low,-3,Spatio-Temporal Movements in Team Sports: A Visualization approach using Motion Charts,Y,N,0,N
1611.05125,Low,-3,Learning To Score Olympic Events,Y,N,0,N
1302.3900,Low,-3,Robust Image Segmentation in Low Depth Of Field Images,Y,N,0,N
astro-ph/0309438,Low,-3,Polarization Measures And Nature Of Dark Energy,Y,N,0,N
astro-ph/0301215,Low,-3,Nature of Dark Energy and Polarization Measurements,Y,N,0,N
2512.24654,Low,-4,Muscle Synergy Patterns During Running: Coordinative Mechanisms From a Neuromechanical Perspective,Y,N,0,N
2502.17478,Low,-4,"Please, do tell",Y,N,0,N
2412.12209,Low,-4,Challenges and Opportunities Associated with Technology Driven Biomechanical Simulations,Y,N,0,N
2411.15721,Low,-4,Research on Effectiveness Evaluation and Optimization of Baseball Teaching Method Based on Machine Learning,Y,N,0,N
2403.06810,Low,-4,Deep Learning Approaches for Human Action Recognition in Video Data,Y,N,0,N
2402.09650,Low,-4,Foul prediction with estimated poses from soccer broadcast video,Y,N,0,N
2607.09780,Low,-4,Towards Real-World Wearable Motion Reconstruction,Y,N,0,N
2512.06783,Low,-4,Physics Informed Human Posture Estimation Based on 3D Landmarks from Monocular RGB-Videos,Y,N,0,N
2507.02906,Low,-4,Enhancing Sports Strategy with Video Analytics and Data Mining: Automated Video-Based Analytics Framework for Tennis Dou,Y,N,0,N
2311.18259,Low,-4,Ego-Exo4D: Understanding Skilled Human Activity from First- and Third-Person Perspectives,Y,N,0,N
2307.05988,Low,-4,A Comprehensive Review of Automated Data Annotation Techniques in Human Activity Recognition,Y,N,0,N
2306.08388,Low,-4,Skill-Critic: Refining Learned Skills for Hierarchical Reinforcement Learning,Y,N,0,N
2204.04049,Low,-4,Efficient tracking of team sport players with few game-specific annotations,Y,N,0,N
2010.06444,Low,-4,Automatic Extraction of Urban Outdoor Perception from Geolocated Free-Texts,Y,N,0,N
2002.08097,Low,-4,Unsupervised Temporal Feature Aggregation for Event Detection in Unstructured Sports Videos,Y,N,0,N
1905.02171,Low,-4,Spatio-Temporal Action Localization in a Weakly Supervised Setting,Y,N,0,N
1901.02858,Low,-4,Adaptive Feature Processing for Robust Human Activity Recognition on a Novel Multi-Modal Dataset,Y,N,0,N
1304.5315,Low,-4,Quality-Aware Coding and Relaying for 60 GHz Real-Time Wireless Video Broadcasting,Y,N,0,N
1302.1663,Low,-4,Joint Scalable Coding and Routing for 60 GHz Real-Time Live HD Video Streaming Applications,Y,N,0,N
1112.2040,Low,-4,Recent Trends and Research Issues in Video Association Mining,Y,N,0,N
astro-ph/0702189,Low,-4,Astro-WISE: Chaining to the Universe,Y,N,0,N
2511.00584,Low,-5,Structurally Refined Graph Transformer for Multimodal Recommendation,Y,N,0,N
2509.24606,Low,-5,Biomechanical-phase based Temporal Segmentation in Sports Videos: a Demonstration on Javelin-Throw,Y,N,0,N
2308.00538,Low,-5,PressureTransferNet: Human Attribute Guided Dynamic Ground Pressure Profile Transfer using 3D simulated Pressure Maps,Y,N,0,N
2307.03959,Low,-5,Understanding the power-law nature of participation in community sports organizations,Y,N,0,N
2307.02637,Low,-5,Surge Routing: Event-informed Multiagent Reinforcement Learning for Autonomous Rideshare,Y,N,0,N
2207.13749,Low,-5,Nutzungsverhalten und Funktionsanforderungen digitaler Trainingsanwendungen während der Pandemie,Y,N,0,N
1605.00184,Low,-5,A Supervised Learning Algorithm for Binary Domain Classification of Web Queries using SERPs,Y,N,0,N
1112.2031,Low,-5,Learning Context for Text Categorization,Y,N,0,N
2411.06720,Low,-6,Real-time Monitoring and Analysis of Track and Field Athletes Based on Edge Computing and Deep Reinforcement Learning Al,Y,N,0,N
2607.10413,Low,-6,SPORT: Structure-Aware Prototype Disentanglement for Incomplete Multi-View Clustering,Y,N,0,N
2602.08370,Low,-6,Learning Human-Like Badminton Skills for Humanoid Robots,Y,N,0,N
2512.16199,Low,-6,Avatar4D: Synthesizing Domain-Specific 4D Humans for Real-World Pose Estimation,Y,N,0,N
2410.02767,Low,-6,A mathematical model for Nordic skiing,Y,N,0,N
2404.06827,Low,-6,Impact of Extensions on Browser Performance: An Empirical Study on Google Chrome,Y,N,0,N
2302.09657,Low,-6,Table Tennis Stroke Detection and Recognition Using Ball Trajectory Data,Y,N,0,N
2202.10287,Low,-6,Domain Adaptation in Neural Machine Translation using a Qualia-Enriched FrameNet,Y,N,0,N
1909.05028,Low,-6,User-Controlled Privacy-Preserving User Profile Data Sharing based on Blockchain,Y,N,0,N
1702.04829,Low,-6,Sports stars: analyzing the performance of astronomers at visualization-based discovery,Y,N,0,N
